City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Batemans Bay,AU,2021-12-17 19:35:25,-35.7167,150.1833,64.09,79,42,4.72
296,Labuhan,ID,2021-12-17 19:37:20,-6.8844,112.2051,80.2,84,100,2.3
297,Matehuala,MX,2021-12-17 19:34:52,23.65,-100.65,75.25,32,93,5.61
298,Shizunai,JP,2021-12-17 19:37:21,42.3339,142.3669,25.38,77,100,24.4
299,Naze,JP,2021-12-17 19:37:21,28.3667,129.4833,53.44,67,100,20.27
300,Port Moresby,PG,2021-12-17 19:37:22,-9.4431,147.1797,77.2,89,100,2.68
301,Mayumba,GA,2021-12-17 19:37:22,-3.432,10.6554,76.5,89,99,6.04
302,Kabompo,ZM,2021-12-17 19:37:22,-13.5927,24.2008,62.94,95,97,1.5
303,Cherskiy,RU,2021-12-17 19:37:22,68.75,161.3,-20.6,98,100,6.33
304,Banda Aceh,ID,2021-12-17 19:37:23,5.5577,95.3222,78.73,84,100,5.01
305,Beloha,MG,2021-12-17 19:37:23,-25.1667,45.05,73.27,92,74,5.39
306,Yeppoon,AU,2021-12-17 19:37:24,-23.1333,150.7333,71.38,64,56,15.75
307,Isangel,VU,2021-12-17 19:37:24,-19.55,169.2667,73.51,83,75,0.0
308,Caravelas,BR,2021-12-17 19:33:14,-17.7125,-39.2481,80.44,74,47,9.31
309,Pontianak,ID,2021-12-17 19:37:24,-0.0333,109.3333,76.98,100,75,2.3
310,Bengbu,CN,2021-12-17 19:37:25,32.9408,117.3608,27.95,32,0,2.17
311,La Tuque,CA,2021-12-17 19:37:25,47.4334,-72.7824,35.85,55,99,10.36
312,Rocha,UY,2021-12-17 19:37:25,-34.4833,-54.3333,72.5,53,65,13.0
313,Bud,US,2021-12-17 19:37:26,39.447,-86.1758,40.98,74,100,2.95
314,Broome,US,2021-12-17 19:37:26,42.2506,-75.833,50.63,34,1,5.01
315,Maceio,BR,2021-12-17 19:37:26,-9.6658,-35.7353,87.24,66,40,16.11
316,Kupang,ID,2021-12-17 19:37:27,-10.1667,123.5833,80.47,86,76,3.56
317,Norman Wells,CA,2021-12-17 19:36:52,65.282,-126.8329,-23.76,69,75,0.0
318,San Juan,AR,2021-12-17 19:32:43,-31.5375,-68.5364,96.26,23,0,14.99
319,Menongue,AO,2021-12-17 19:37:27,-14.6585,17.691,63.52,94,100,4.27
320,Rogovatoye,RU,2021-12-17 19:37:27,51.23,38.3818,31.3,89,100,6.26
321,Komsomolskiy,UZ,2021-12-17 19:37:28,40.4272,71.7189,27.82,68,0,2.3
322,Ewa Beach,US,2021-12-17 19:35:04,21.3156,-158.0072,80.55,71,1,3.44
323,Barauna,BR,2021-12-17 19:37:28,-5.08,-37.6167,92.3,60,14,18.23
324,Lebu,CL,2021-12-17 19:38:28,-37.6167,-73.65,61.29,68,0,9.04
325,Linfen,CN,2021-12-17 19:38:29,36.0889,111.5189,28.53,24,8,5.97
326,Healesville,AU,2021-12-17 19:38:29,-37.65,145.5167,77.23,47,100,1.01
327,Takoradi,GH,2021-12-17 19:38:29,4.8845,-1.7554,81.43,80,14,7.9
328,Korla,CN,2021-12-17 19:38:30,41.7597,86.1469,22.17,60,0,4.54
329,Rudnaya Pristan,RU,2021-12-17 19:38:30,44.3614,135.8116,1.78,60,4,14.03
330,Fairbanks,US,2021-12-17 19:38:30,64.8378,-147.7164,6.76,83,90,0.0
331,Jalu,LY,2021-12-17 19:38:31,29.0331,21.5482,57.27,61,44,11.3
332,Necochea,AR,2021-12-17 19:38:31,-38.5473,-58.7368,79.79,43,100,11.97
333,Aripuana,BR,2021-12-17 19:38:31,-9.1667,-60.6333,78.76,95,100,2.33
334,Vila Velha,BR,2021-12-17 19:35:32,-20.3297,-40.2925,82.35,83,20,1.01
335,Kimbe,PG,2021-12-17 19:38:32,-5.5502,150.1429,76.78,94,82,3.0
336,Hovd,MN,2021-12-17 19:38:32,48.0056,91.6419,9.16,69,100,4.85
337,San Vicente,AR,2021-12-17 19:38:32,-26.6167,-54.1333,95.16,19,1,7.83
338,Saquena,PE,2021-12-17 19:38:32,-4.6667,-73.5167,87.28,69,94,0.96
339,Praia,CV,2021-12-17 19:38:33,14.9215,-23.5087,75.74,73,75,12.66
340,Umm Kaddadah,SD,2021-12-17 19:38:33,13.6017,26.6876,65.23,27,91,15.12
341,Vredendal,ZA,2021-12-17 19:38:33,-31.6683,18.5012,78.22,22,6,10.89
342,Goderich,CA,2021-12-17 19:35:48,43.7501,-81.7165,34.92,69,63,10.36
343,Arraial Do Cabo,BR,2021-12-17 19:38:34,-22.9661,-42.0278,75.16,88,75,2.3
344,Tazovskiy,RU,2021-12-17 19:38:34,67.4667,78.7,-34.92,99,52,5.14
345,Allanton,GB,2021-12-17 19:38:34,55.7833,-2.2167,38.88,89,6,2.48
346,Trat,TH,2021-12-17 19:38:35,12.5,102.5,76.98,75,100,8.08
347,Sault Sainte Marie,CA,2021-12-17 19:36:47,46.5168,-84.3333,28.69,63,90,12.66
348,Ahipara,NZ,2021-12-17 19:38:35,-35.1667,173.1667,66.27,63,32,11.36
349,Faya,SA,2021-12-17 19:38:36,18.3851,42.4509,57.31,65,5,2.93
350,Vaitape,PF,2021-12-17 19:38:36,-16.5167,-151.75,81.14,72,33,13.91
351,Bambari,CF,2021-12-17 19:38:36,5.768,20.6757,81.77,26,91,2.62
352,Ayagoz,KZ,2021-12-17 19:38:36,47.9714,80.4392,4.32,83,88,2.75
353,Viedma,AR,2021-12-17 19:38:37,-40.8135,-62.9967,84.4,34,83,22.28
354,Ugoofaaru,MV,2021-12-17 19:38:37,5.6667,73.0,81.84,73,17,7.25
355,San Pedro De Ycuamandiyu,PY,2021-12-17 19:38:38,-24.0917,-57.0764,102.87,20,0,9.24
356,Nehe,CN,2021-12-17 19:38:38,48.4833,124.8333,-17.34,94,13,2.77
357,Namibe,AO,2021-12-17 19:38:38,-15.1961,12.1522,68.07,74,3,5.88
358,Kyzyl,RU,2021-12-17 19:38:39,51.7,94.45,4.19,93,100,0.78
359,Sartana,UA,2021-12-17 19:38:39,47.1744,37.6927,31.86,100,100,6.02
360,Rudbar,AF,2021-12-17 19:38:39,30.15,62.6,45.48,21,43,1.07
361,Puerto Ayacucho,VE,2021-12-17 19:38:40,5.6639,-67.6236,87.71,60,100,3.98
362,Palestina,PS,2021-12-17 19:38:40,31.9216,35.2033,46.94,93,8,14.16
363,Egvekinot,RU,2021-12-17 19:38:41,66.3167,-179.1667,-18.81,89,58,14.14
364,Seoni Malwa,IN,2021-12-17 19:38:41,22.45,77.4667,60.51,63,0,7.96
365,Sungaipenuh,ID,2021-12-17 19:38:42,-2.0833,101.3833,64.69,99,100,2.59
366,Tiarei,PF,2021-12-17 19:38:42,-17.5333,-149.3333,84.0,66,21,14.76
367,Xai-Xai,MZ,2021-12-17 19:38:42,-25.0519,33.6442,71.92,62,100,21.32
368,Killybegs,IE,2021-12-17 19:38:43,54.6333,-8.45,42.46,92,9,7.14
369,Hami,CN,2021-12-17 19:38:43,42.8,93.45,23.52,56,0,2.75
370,Varadero,CU,2021-12-17 19:38:43,23.1536,-81.2514,84.96,73,97,19.66
371,Voyvozh,RU,2021-12-17 19:38:44,62.892,54.9635,9.01,94,100,6.49
372,Lazaro Cardenas,MX,2021-12-17 19:38:14,17.9583,-102.2,83.32,64,100,8.39
373,Dzerzhinsk,RU,2021-12-17 19:39:44,56.2389,43.4631,30.02,100,90,4.47
374,Derzhavinsk,KZ,2021-12-17 19:39:44,51.1,66.3167,26.69,95,100,11.59
375,Ballina,AU,2021-12-17 19:39:45,-28.8667,153.5667,64.78,100,83,0.0
376,La Ronge,CA,2021-12-17 19:39:45,55.1001,-105.2842,-3.75,71,75,3.44
377,Zhaotong,CN,2021-12-17 19:39:46,27.3167,103.7167,31.93,96,100,6.89
378,Natchitoches,US,2021-12-17 19:39:46,31.7668,-93.1335,77.85,65,40,11.5
379,Lagoa,PT,2021-12-17 19:39:47,39.05,-27.9833,58.42,55,100,15.1
380,Atar,MR,2021-12-17 19:39:47,20.5169,-13.0499,75.6,29,11,2.39
381,Aurora,US,2021-12-17 19:34:54,39.7294,-104.8319,46.24,26,20,5.01
382,Karratha,AU,2021-12-17 19:39:47,-20.7377,116.8463,81.66,45,7,12.88
383,Flinders,AU,2021-12-17 19:39:48,-34.5833,150.8552,67.17,88,100,8.59
384,San Rafael Del Sur,NI,2021-12-17 19:39:24,11.8485,-86.4384,88.77,49,73,13.33
385,Temir,KZ,2021-12-17 19:39:48,49.1414,57.13,22.33,94,97,5.1
386,Coquimbo,CL,2021-12-17 19:39:48,-29.9533,-71.3436,67.73,63,20,16.11
387,Pemangkat,ID,2021-12-17 19:39:49,1.1667,108.9667,78.8,84,100,2.91
388,Brainerd,US,2021-12-17 19:39:49,46.358,-94.2008,13.78,73,40,8.05
389,Kuala Terengganu,MY,2021-12-17 19:39:50,5.3302,103.1408,80.55,83,40,13.8
390,Igarka,RU,2021-12-17 19:39:50,67.4667,86.5833,-41.24,99,78,4.43
391,Coldingham,GB,2021-12-17 19:39:50,55.8868,-2.157,38.59,86,3,3.69
392,Etaples,FR,2021-12-17 19:39:51,50.5219,1.6332,48.07,100,90,11.5
393,Krasnoselkup,RU,2021-12-17 19:39:51,65.7,82.4667,-34.6,99,17,7.36
394,Conde,BR,2021-12-17 19:39:51,-7.2597,-34.9075,83.66,70,40,13.8
395,Vestmannaeyjar,IS,2021-12-17 19:39:52,63.4427,-20.2734,48.4,93,100,25.46
396,Lock Haven,US,2021-12-17 19:39:52,41.137,-77.4469,50.95,46,100,6.82
397,Wiarton,CA,2021-12-17 19:39:52,44.7407,-81.1332,32.04,69,90,10.36
398,Camacha,PT,2021-12-17 19:39:53,33.0833,-16.3333,63.36,72,40,10.36
399,Sao Miguel Do Araguaia,BR,2021-12-17 19:39:53,-13.275,-50.1628,80.35,81,100,2.28
400,Bilma,NE,2021-12-17 19:39:53,18.6853,12.9164,63.77,20,54,11.79
401,Pangnirtung,CA,2021-12-17 19:39:54,66.1451,-65.7125,19.4,79,90,29.93
402,Aswan,EG,2021-12-17 19:39:54,24.0934,32.907,60.1,38,0,9.22
403,Dicabisagan,PH,2021-12-17 19:39:54,17.0818,122.4157,77.16,93,100,18.95
404,Juneau,US,2021-12-17 19:39:55,58.3019,-134.4197,26.65,94,90,0.0
405,Pachino,IT,2021-12-17 19:39:55,36.7186,15.0907,44.64,72,1,9.13
406,Kloulklubed,PW,2021-12-17 19:39:55,7.0419,134.2556,79.3,79,87,12.8
407,Moose Factory,CA,2021-12-17 19:39:55,51.2585,-80.6094,15.8,73,90,19.57
408,Pestravka,RU,2021-12-17 19:39:56,52.405,49.9583,30.18,98,100,4.38
409,Polovinnoye,RU,2021-12-17 19:39:56,54.7914,65.9864,22.51,97,100,4.76
410,Nuevo Casas Grandes,MX,2021-12-17 19:39:57,30.4167,-107.9167,67.75,19,100,11.99
411,Xingyi,CN,2021-12-17 19:39:57,24.1877,102.817,44.47,96,98,3.56
412,Talnakh,RU,2021-12-17 19:39:57,69.4865,88.3972,-35.52,97,53,3.53
413,Mayo,US,2021-12-17 19:39:15,38.8876,-76.5119,64.44,39,1,9.22
414,Okhotsk,RU,2021-12-17 19:39:58,59.3833,143.3,-8.48,78,100,14.88
415,Marrakesh,MA,2021-12-17 19:35:05,31.6315,-8.0083,60.87,39,0,1.14
416,Dunedin,NZ,2021-12-17 19:39:48,-45.8742,170.5036,55.8,59,74,14.0
417,North Bend,US,2021-12-17 19:40:58,43.4065,-124.2243,47.86,93,1,8.05
418,Nagua,DO,2021-12-17 19:40:59,19.3832,-69.8474,86.31,100,40,0.0
419,Hailar,CN,2021-12-17 19:40:59,49.2,119.7,-12.5,93,95,6.33
420,Kuchera,IN,2021-12-17 19:40:59,26.9839,73.9719,50.02,27,0,6.53
421,Romilly-Sur-Seine,FR,2021-12-17 19:41:00,48.5108,3.7263,43.43,89,0,9.37
422,Abha,SA,2021-12-17 19:41:00,18.2164,42.5053,57.02,76,0,5.75
423,The Pas,CA,2021-12-17 19:41:00,53.8251,-101.2541,-9.38,84,90,4.61
424,Russell,US,2021-12-17 19:41:01,32.3502,-85.1999,72.68,78,90,4.61
425,Gunnedah,AU,2021-12-17 19:41:01,-30.9833,150.25,64.02,67,66,3.67
426,Walvis Bay,NA,2021-12-17 19:41:01,-22.9575,14.5053,64.09,82,0,5.75
427,Filadelfia,US,2021-12-17 19:39:29,39.9523,-75.1638,59.25,26,1,1.99
428,Rolla,US,2021-12-17 19:36:29,37.9514,-91.7713,40.05,90,90,1.99
429,Roma,US,2021-12-17 19:41:02,43.2128,-75.4557,48.06,51,1,1.01
430,Port Blair,IN,2021-12-17 19:41:02,11.6667,92.75,75.85,79,35,9.6
431,Shasta Lake,US,2021-12-17 19:38:15,40.6804,-122.3708,56.12,58,17,1.01
432,Havre-Saint-Pierre,CA,2021-12-17 19:41:03,50.2334,-63.5986,37.99,93,40,25.32
433,Guarapari,BR,2021-12-17 19:41:03,-20.6667,-40.4975,82.29,89,100,2.98
434,Tselinnoye,RU,2021-12-17 19:41:04,53.0833,85.6667,26.38,91,100,21.34
435,Lunenburg,CA,2021-12-17 19:41:04,44.3835,-64.3155,49.05,59,6,28.77
436,Pontivy,FR,2021-12-17 19:41:04,48.0,-3.0,46.98,81,2,15.77
437,Manali,IN,2021-12-17 19:41:05,13.1667,80.2667,78.08,81,20,9.62
438,Emerald,AU,2021-12-17 19:41:05,-23.5333,148.1667,69.98,72,0,5.75
439,Kokopo,PG,2021-12-17 19:41:05,-4.352,152.2633,77.25,85,48,3.96
440,Vaerlose,DK,2021-12-17 19:41:05,55.7825,12.3686,41.83,98,77,5.01
441,Brae,GB,2021-12-17 19:41:06,60.3964,-1.353,48.11,86,39,14.34
442,Kargasok,RU,2021-12-17 19:41:06,59.0556,80.8572,17.98,95,96,8.28
443,Inhambane,MZ,2021-12-17 19:41:06,-23.865,35.3833,67.98,100,75,18.41
444,Hervey Bay,AU,2021-12-17 19:41:07,-25.2986,152.8535,74.03,73,3,10.54
445,Sidi Ali,DZ,2021-12-17 19:41:07,36.0998,0.4206,53.11,62,2,9.19
446,Betare Oya,CM,2021-12-17 19:41:07,5.6,14.0833,75.38,32,67,5.68
447,Codrington,AU,2021-12-17 19:41:08,-38.2667,141.9667,66.49,70,55,15.79
448,Petropavlovsk-Kamchatskiy,RU,2021-12-17 19:41:08,53.0452,158.6483,3.79,72,75,11.18
449,Havre,FR,2021-12-17 19:41:08,49.5833,0.3333,43.45,93,90,13.8
450,Gamba,GA,2021-12-17 19:41:09,-2.65,10.0,76.19,92,100,5.79
451,Tigil,RU,2021-12-17 19:41:09,57.8,158.6667,2.64,99,94,3.29
452,Praia Da Vitoria,PT,2021-12-17 19:41:09,38.7333,-27.0667,61.05,82,20,4.03
453,Aragats,AM,2021-12-17 19:41:10,40.4889,44.3528,28.54,97,98,6.87
454,Kencong,ID,2021-12-17 19:41:10,-8.2833,113.3667,77.43,89,100,2.37
455,Kananga,CD,2021-12-17 19:41:10,-5.8958,22.4178,68.02,97,100,2.17
456,Luderitz,NA,2021-12-17 19:41:11,-26.6481,15.1594,62.64,84,26,9.42
457,Jieshi,CN,2021-12-17 19:41:11,22.8134,115.8257,58.51,59,100,11.7
458,Dwarka,IN,2021-12-17 19:41:11,22.2394,68.9678,69.4,36,2,18.03
459,Kapuskasing,CA,2021-12-17 19:38:02,49.4169,-82.4331,15.8,79,90,12.66
460,Namatanai,PG,2021-12-17 19:36:57,-3.6667,152.4333,79.27,85,58,3.47
461,Oistins,BB,2021-12-17 19:41:12,13.0667,-59.5333,82.49,65,20,26.46
462,Newport,GB,2021-12-17 19:41:12,51.5877,-2.9984,47.55,83,18,13.06
463,Kwakoa,TZ,2021-12-17 19:41:13,-3.7667,37.7167,70.41,89,97,3.58
464,Bowen,AU,2021-12-17 19:42:13,-20.0167,148.2333,73.62,62,35,17.4
465,Kaitangata,NZ,2021-12-17 19:42:13,-46.2817,169.8464,55.92,62,18,15.43
466,Ola,RU,2021-12-17 19:42:14,59.5833,151.2833,9.32,84,100,14.27
467,Bras-Panon,RE,2021-12-17 19:42:14,-20.9967,55.6782,74.86,76,19,2.33
468,Borogontsy,RU,2021-12-17 19:42:14,62.6683,131.1683,-28.26,96,100,3.51
469,Porto Walter,BR,2021-12-17 19:42:14,-8.2686,-72.7439,84.4,77,100,1.61
470,Santa Cruz De La Palma,ES,2021-12-17 19:42:15,28.6835,-17.7642,63.14,72,20,6.91
471,Izberbash,RU,2021-12-17 19:42:15,42.5696,47.8645,42.85,84,100,12.75
472,Kankon,IN,2021-12-17 19:42:15,15.0167,74.0167,74.57,55,32,6.24
473,Fukue,JP,2021-12-17 19:42:16,32.6881,128.8419,42.22,65,100,25.95
474,Hasaki,JP,2021-12-17 19:42:16,35.7333,140.8333,36.0,44,90,21.97
475,Capao Da Canoa,BR,2021-12-17 19:41:27,-29.7456,-50.0097,72.43,84,39,12.46
476,Wajima,JP,2021-12-17 19:40:01,37.4,136.9,34.32,71,100,29.82
477,Cockburn Town,TC,2021-12-17 19:41:43,21.4612,-71.1419,79.18,74,0,24.07
478,Champerico,GT,2021-12-17 19:42:17,14.3,-91.9167,93.74,64,0,7.92
479,Oktyabrskoye,RU,2021-12-17 19:42:17,43.0645,44.7417,41.14,93,100,4.47
480,Boa Vista,BR,2021-12-17 19:42:17,2.8197,-60.6733,85.98,62,75,5.75
481,Ulaangom,MN,2021-12-17 19:42:18,49.9811,92.0667,-4.27,98,100,0.94
482,Karasjok,NO,2021-12-17 19:42:18,69.4719,25.5112,28.51,96,100,10.22
483,Weinan,CN,2021-12-17 19:42:18,34.5036,109.5089,28.09,43,91,6.11
484,Merauke,ID,2021-12-17 19:42:19,-8.4667,140.3333,78.4,90,100,8.95
485,Brewster,US,2021-12-17 19:42:19,41.3973,-73.6171,58.41,23,1,1.01
486,Illapel,CL,2021-12-17 19:42:19,-31.6308,-71.1653,79.77,37,0,9.08
487,Muros,ES,2021-12-17 19:42:20,42.7762,-9.0603,53.83,91,0,2.26
488,Waipawa,NZ,2021-12-17 19:42:20,-41.4122,175.5153,59.94,84,66,5.68
489,Niamey,NE,2021-12-17 19:42:20,13.5137,2.1098,80.89,10,0,6.91
490,Westport,US,2021-12-17 19:42:21,41.1415,-73.3579,60.76,23,1,1.99
491,Rosetta,EG,2021-12-17 19:42:21,31.4044,30.4164,57.02,70,47,13.91
492,Meix-Devant-Virton,BE,2021-12-17 19:42:21,49.6167,5.4833,43.72,94,6,10.83
493,Elliot,ZA,2021-12-17 19:42:21,-31.3333,27.85,45.0,92,100,5.14
494,Houma,US,2021-12-17 19:37:41,29.5958,-90.7195,78.01,85,90,5.75
495,Alindao,CF,2021-12-17 19:42:22,5.0267,21.2088,80.46,38,25,2.21
496,Samarai,PG,2021-12-17 19:42:22,-10.6167,150.6667,80.53,84,62,10.45
497,Aras,ES,2021-12-17 19:42:23,42.5617,-2.356,31.8,100,90,4.61
498,Moerai,PF,2021-12-17 19:42:23,-22.4333,-151.3333,77.74,70,69,12.39
499,Yar-Sale,RU,2021-12-17 19:42:23,66.8333,70.8333,-23.69,100,100,8.1
500,Butia,BR,2021-12-17 19:42:23,-30.1197,-51.9622,77.23,65,43,12.1
501,Iralaya,HN,2021-12-17 19:42:24,15.0,-83.2333,78.89,84,100,13.4
502,Kropotkin,RU,2021-12-17 19:42:24,45.4375,40.5756,41.99,95,98,5.14
503,Great Yarmouth,GB,2021-12-17 19:42:24,52.6083,1.7305,47.44,91,100,6.91
504,Harur,IN,2021-12-17 19:42:25,12.0667,78.5,65.3,93,3,1.97
505,Jamiltepec,MX,2021-12-17 19:42:25,16.2833,-97.8167,88.3,38,0,7.2
506,Vila,PT,2021-12-17 19:42:25,42.0304,-8.1588,42.93,65,0,3.65
507,Terrace Bay,CA,2021-12-17 19:42:26,48.7834,-87.1,15.42,64,59,7.94
508,Ostrov,RU,2021-12-17 19:42:26,57.3439,28.3537,33.53,86,100,9.71
509,Lasa,IT,2021-12-17 19:42:26,46.6166,10.7002,41.88,53,0,8.43
510,Mahibadhoo,MV,2021-12-17 19:42:27,3.7833,72.9667,81.99,78,95,14.05
511,Canakkale,TR,2021-12-17 19:43:12,40.0833,26.8333,38.01,96,100,3.71
512,Mogadishu,SO,2021-12-17 19:43:27,2.0371,45.3438,80.06,82,57,18.39
513,Inuvik,CA,2021-12-17 19:43:27,68.3499,-133.7218,-10.44,74,90,3.44
514,Frontera,MX,2021-12-17 19:43:28,26.9333,-101.45,73.85,54,100,2.84
515,Agua Verde,MX,2021-12-17 19:43:28,22.9,-106.05,76.12,68,96,5.73
516,Great Bend,US,2021-12-17 19:43:28,38.3645,-98.7648,50.88,43,1,13.8
517,Marzuq,YE,2021-12-17 19:43:29,14.4,46.4667,61.36,79,6,4.65
518,Kaarina,FI,2021-12-17 19:43:29,60.4072,22.369,34.02,96,99,3.44
519,Harriston,CA,2021-12-17 19:43:29,43.9001,-80.883,33.96,73,16,10.36
520,Svetlaya,RU,2021-12-17 19:43:29,46.5389,138.3297,-4.95,77,1,10.16
521,Bandarbeyla,SO,2021-12-17 19:43:30,9.4942,50.8122,77.11,71,60,17.78
522,Bilibino,RU,2021-12-17 19:43:30,68.0546,166.4372,-27.54,100,100,0.67
523,Jurm,AF,2021-12-17 19:43:30,36.8648,70.8342,19.65,40,0,7.76
524,Barranco,PA,2021-12-17 19:43:31,9.5167,-82.7,80.35,85,31,3.42
525,Zhigansk,RU,2021-12-17 19:43:31,66.7697,123.3711,-36.94,100,97,2.59
526,Kichera,RU,2021-12-17 19:43:31,55.9375,110.0997,4.03,95,100,1.3
527,Kenai,US,2021-12-17 19:43:32,60.5544,-151.2583,19.02,89,90,3.44
528,Kalmunai,LK,2021-12-17 19:43:32,7.4167,81.8167,75.78,89,100,10.0
529,Bataipora,BR,2021-12-17 19:43:32,-22.2953,-53.2711,88.48,53,97,7.25
530,Florianopolis,BR,2021-12-17 19:43:33,-27.6146,-48.5012,77.25,66,75,4.0
531,Katherine,AU,2021-12-17 19:43:33,-14.4667,132.2667,77.32,83,100,2.3
532,Sabaudia,IT,2021-12-17 19:43:33,41.3003,13.0282,51.78,93,0,4.32
533,Vondrozo,MG,2021-12-17 19:43:33,-22.8167,47.2833,68.94,86,44,1.63
534,Swan River,CA,2021-12-17 19:39:19,52.1058,-101.2676,-5.91,71,100,1.14
535,Mount Gambier,AU,2021-12-17 19:43:34,-37.8333,140.7667,62.51,88,90,18.41
536,Alta Floresta,BR,2021-12-17 19:43:34,-9.8756,-56.0861,76.82,100,75,6.91
537,Mayor Pablo Lagerenza,PY,2021-12-17 19:43:35,-19.9309,-60.7718,100.47,26,100,6.73
538,Yuzhno-Kurilsk,RU,2021-12-17 19:43:35,44.0306,145.8556,29.61,85,100,22.68
539,Kamwenge,UG,2021-12-17 19:43:35,0.1866,30.4539,64.63,86,100,1.72
540,Cururupu,BR,2021-12-17 19:43:36,-1.8283,-44.8683,83.93,66,83,6.6
541,Rio Grande,BR,2021-12-17 19:39:29,-32.035,-52.0986,78.91,77,45,17.67
542,Barcelos,PT,2021-12-17 19:40:52,41.5388,-8.6151,52.84,64,17,4.61
543,Mnogovershinnyy,RU,2021-12-17 19:43:36,53.9353,139.9242,-13.5,96,100,5.97
544,Dabhol,IN,2021-12-17 19:43:36,17.6,73.1667,70.86,70,18,5.17
545,Qaqortoq,GL,2021-12-17 19:43:37,60.7167,-46.0333,18.1,74,2,6.17
546,Saint-Pierre,RE,2021-12-17 19:43:37,-21.3393,55.4781,74.88,75,0,5.75
547,Den Helder,NL,2021-12-17 19:43:37,52.9599,4.7593,48.18,96,90,3.0
548,Grand-Santi,GF,2021-12-17 19:43:38,4.25,-54.3833,83.21,69,97,2.53
549,Leon Valley,US,2021-12-17 19:43:38,29.4952,-98.6186,79.75,66,75,5.01
550,Bayir,TR,2021-12-17 19:43:38,37.2687,28.2167,36.12,86,5,4.5
551,Lewisporte,CA,2021-12-17 19:43:39,49.2499,-55.0482,30.13,89,100,14.85
552,Chara,RU,2021-12-17 19:43:39,56.9064,118.2631,-15.99,80,28,1.81
553,Moussoro,TD,2021-12-17 19:43:39,13.6408,16.4901,72.21,23,2,15.39
554,Shamary,RU,2021-12-17 19:43:40,57.3434,58.2199,15.8,99,93,2.75
555,Dingle,PH,2021-12-17 19:43:40,10.9995,122.6711,74.21,91,95,1.45
556,Blagoyevo,RU,2021-12-17 19:43:40,63.3667,47.9167,-6.65,100,82,2.55
557,Jiutai,CN,2021-12-17 19:43:41,44.1525,125.8328,-0.06,76,0,10.56
558,Yatou,CN,2021-12-17 19:43:41,37.15,122.3833,22.3,71,7,9.66
559,Thinadhoo,MV,2021-12-17 19:43:41,0.5333,72.9333,81.77,75,79,5.73
560,Bat Khela,PK,2021-12-17 19:44:42,34.6167,71.9714,42.44,21,0,7.36
561,Yumen,CN,2021-12-17 19:44:42,40.2833,97.2,21.58,47,2,21.88
562,Foz,ES,2021-12-17 19:44:42,43.5692,-7.2544,49.93,87,0,3.58
563,Orocue,CO,2021-12-17 19:44:43,4.7912,-71.3354,89.83,46,100,9.57
564,Severo-Yeniseyskiy,RU,2021-12-17 19:44:43,60.3725,93.0408,-1.35,98,100,2.66
565,Itarema,BR,2021-12-17 19:44:43,-2.9248,-39.9167,83.16,71,2,17.02
566,Oyama,JP,2021-12-17 19:44:44,36.3,139.8,41.59,32,2,11.95
567,Benguela,AO,2021-12-17 19:44:44,-12.5763,13.4055,74.98,80,17,2.15
568,Urgut,UZ,2021-12-17 19:44:44,39.4022,67.2431,37.02,26,1,7.58
569,Chicama,PE,2021-12-17 19:44:44,-7.8447,-79.1469,66.74,62,17,11.83
570,Shenjiamen,CN,2021-12-17 19:44:45,29.9576,122.298,42.21,65,49,16.44
571,Harboore,DK,2021-12-17 19:44:45,56.6175,8.1807,45.18,92,89,21.05
572,Kungurtug,RU,2021-12-17 19:44:45,50.5994,97.5228,1.29,94,100,2.06
573,Pasir Gudang,MY,2021-12-17 19:44:46,1.4584,103.8805,78.37,93,75,2.3
574,Termoli,IT,2021-12-17 19:44:46,41.9888,14.9895,52.03,77,4,16.31
575,Balkanabat,TM,2021-12-17 19:44:46,39.5108,54.3671,56.66,18,44,7.36
576,Tual,ID,2021-12-17 19:44:47,-5.6667,132.75,82.42,72,100,1.63
577,Pitimbu,BR,2021-12-17 19:44:47,-7.4706,-34.8086,84.79,74,25,12.82
578,Anqing,CN,2021-12-17 19:44:47,30.5092,117.0506,37.22,46,0,7.38
579,Debre Tabor,ET,2021-12-17 19:44:48,11.85,38.0167,55.99,62,70,0.92
